user-id   acc-X   acc-Y   acc-Z  ang-X  ang-Y   ang-Z  label    timestamp            count
      2   -5240   15448   16516  -2313  -1521   -2127  Running  2025-03-29 10:47:23      1
      2  -10674   32767   16516  -1998  -1772   -1723  Running  2025-03-29 10:47:23      2
      2  -10908   32767   15200  -2257  -1865    -819  Running  2025-03-29 10:47:23      3
      2   -7936   32767   13644  -1922  -1686    -127  Running  2025-03-29 10:47:23      4
      2   -6692   32767    9346  -1513  -1509    -221  Running  2025-03-29 10:47:23      5
      2   -5100   29952    3248  -1059  -1193    -359  Running  2025-03-29 10:47:23      6
      2   -3966   25946    1680   -903  -1003    -349  Running  2025-03-29 10:47:23      7
      2   -1828   19174   -1052   -805   -866     -62  Running  2025-03-29 10:47:23      8
      2     -80   13736   -3958   -836   -857       9  Running  2025-03-29 10:47:23      9
      2    2446    6232   -8572   -996   -752    -406  Running  2025-03-29 10:47:23     10
      2    4588    2800  -11222  -1076   -606    -752  Running  2025-03-29 10:47:23     11
      2    9866    3552  -15960   -964   -357   -1160  Running  2025-03-29 10:47:23     12
      2   12782    5930  -18928   -765   -205   -1209  Running  2025-03-29 10:47:23     13
      2   15750    6094  -21026   -201    255   -1098  Running  2025-03-29 10:47:23     14
      2   16258    8298  -19798    527    763   -1318  Running  2025-03-29 10:47:23     15
      2   12110   24924  -14290   2008   1466   -1572  Running  2025-03-29 10:47:23     16
      2    7324   32767  -10864   2995   1885    -722  Running  2025-03-29 10:47:23     17
      2     516   32767   -6746   4119   2378    1150  Running  2025-03-29 10:47:23     18
      2   -4644   32767   -1468   4561   2658    1868  Running  2025-03-29 10:47:23     19
      2  -14922   32767   14480   4509   2782    2449  Running  2025-03-29 10:47:23     20
      2  -18854   32767   22766   3595   2477    2734  Running  2025-03-29 10:47:23     21
      2  -16584   32767   21532   2987   2223    2385  Running  2025-03-29 10:47:23     22
      2  -13648   22210   16872   2192   1922    1390  Running  2025-03-29 10:47:23     23
      2  -12732   18586   15496   1563   1749     951  Running  2025-03-29 10:47:23     24
      2  -11716   12108   15088    505   1391     970  Running  2025-03-29 10:47:23     25
      2  -11356    5910   14846   -150   1016    1277  Running  2025-03-29 10:47:23     26
      2   -9770   -4952   13444   -864    385    1801  Running  2025-03-29 10:47:23     27
      2   -8776  -10532   11770  -1150     55    1822  Running  2025-03-29 10:47:23     28
      2   -7950  -13178    9662  -1495   -314    1177  Running  2025-03-29 10:47:23     29
      2   -7956  -12130    9300  -1827   -545     499  Running  2025-03-29 10:47:23     30
      2   -7220  -10264    8608  -2499   -894    -549  Running  2025-03-29 10:47:23     31
      2   -6116   -8790    8930  -2922  -1039   -1153  Running  2025-03-29 10:47:23     32
      2   -4926   -4474   12476  -3155  -1170   -2100  Running  2025-03-29 10:47:23     33
      2   -5354    1526   15628  -2902  -1343   -2778  Running  2025-03-29 10:47:23     34
      2   -9926   25514   20184  -2137  -1760   -3784  Running  2025-03-29 10:47:23     35
      2  -14268   32767   24140  -1891  -2064   -3821  Running  2025-03-29 10:47:23     36
      2  -12728   32767   25068  -1740  -2417   -2311  Running  2025-03-29 10:47:23     37
      2   -9378   32767   20790  -1340  -2436   -1660  Running  2025-03-29 10:47:23     38
      2   -5044   32767   10796   -574  -2205   -1622  Running  2025-03-29 10:47:23     39
      2   -2996   29596    5234    -98  -1933   -1417  Running  2025-03-29 10:47:23     40
      2    -510   23514    -912     -1  -1826    -999  Running  2025-03-29 10:47:23     41
      2    2448   17004   -4876   -143  -1715    -188  Running  2025-03-29 10:47:23     42
      2    4272   11940   -6954   -286  -1665     303  Running  2025-03-29 10:47:23     43
      2    6822    5360  -12002   -481  -1509     612  Running  2025-03-29 10:47:23     44
      2    7796    2632  -14906   -503  -1206     447  Running  2025-03-29 10:47:23     45
      2    9480    2064  -16744   -382   -661      21  Running  2025-03-29 10:47:23     46
      2   10254    3186  -18718   -202   -315    -184  Running  2025-03-29 10:47:23     47
      2    9182    9904  -20732    362    316    -183  Running  2025-03-29 10:47:23     48
      2    7184   16426  -19160    895    816     185  Running  2025-03-29 10:47:23     49
      2    4510   23418  -13852   1834   1655     766  Running  2025-03-29 10:47:23     50
      2    1726   28346  -10492   2545   2258     646  Running  2025-03-29 10:47:24     51
      2   -6938   32767   -3952   3447   3130      53  Running  2025-03-29 10:47:24     52
      2  -15006   32767    4476   3654   3468     476  Running  2025-03-29 10:47:24     53
      2  -20878   32767   19086   3287   3366    1742  Running  2025-03-29 10:47:24     54
      2  -19734   32767   23550   2950   3070    2115  Running  2025-03-29 10:47:24     55
      2  -14206   25314   21956   2522   2650    1887  Running  2025-03-29 10:47:24     56
      2  -11278   17186   19250   2169   2434    1584  Running  2025-03-29 10:47:24     57
      2  -10642    8364   17254   1528   2067    1439  Running  2025-03-29 10:47:24     58
      2  -11276    3440   16648   1057   1611    1648  Running  2025-03-29 10:47:24     59
      2  -11794   -4610   14832    298    715    2206  Running  2025-03-29 10:47:24     60
      2  -11040  -11136   13214   -511    -75    2220  Running  2025-03-29 10:47:24     61
      2   -7798  -18428   10482   -940   -363    1547  Running  2025-03-29 10:47:24     62
      2   -4260  -15952    8810  -1462   -534    -234  Running  2025-03-29 10:47:24     63
      2   -3178   -9738    9062  -1779   -623   -1244  Running  2025-03-29 10:47:24     64
      2   -3634    3066    9780  -2196   -925   -1934  Running  2025-03-29 10:47:24     65
      2   -3694   17736    8096  -2508  -1191   -2206  Running  2025-03-29 10:47:24     66
      2     -88   32767    8098  -3671  -1141   -2657  Running  2025-03-29 10:47:24     67
      2   -1162   32767   14084  -3957   -805   -2359  Running  2025-03-29 10:47:24     68
      2   -3814   32767   16784  -3563   -208   -1145  Running  2025-03-29 10:47:24     69
      2   -4016   32767   15376  -3120    272     106  Running  2025-03-29 10:47:24     70
      2   -1926   32158   10628  -2157    891    1186  Running  2025-03-29 10:47:24     71
      2     188   25336    5430  -1351   1154    1345  Running  2025-03-29 10:47:24     72
      2    2958   18610   -2826   -206   1460    1683  Running  2025-03-29 10:47:24     73
      2    4176   14946   -7346    495   1682    1961  Running  2025-03-29 10:47:24     74
      2    4674   11266  -12472   1460   2145    2122  Running  2025-03-29 10:47:24     75
      2    3804   11166  -14340   2018   2536    2015  Running  2025-03-29 10:47:24     76
      2    -420   17006  -13550   2739   3288    1867  Running  2025-03-29 10:47:24     77
      2   -4746   21552  -11344   3032   3725    2033  Running  2025-03-29 10:47:24     78
      2  -15792   32434   -6984   3140   4133    1949  Running  2025-03-29 10:47:24     79
      2  -24718   32767    -688   2507   4124    1783  Running  2025-03-29 10:47:24     80
      2  -32768   32767   14806   2048   3882    2127  Running  2025-03-29 10:47:24     81
      2  -29160   27106   20056   1450   3117    3117  Running  2025-03-29 10:47:24     82
      2  -22184   14704   17944   1372   2752    3381  Running  2025-03-29 10:47:24     83
      2  -13092    1578   15184   1514   2545    2795  Running  2025-03-29 10:47:24     84
