user-id   acc-X   acc-Y   acc-Z  ang-X  ang-Y  ang-Z  label    timestamp            count
      6   -6534  -14586  -20020  -2372  -2216  -1992  Jogging  2025-03-29 15:50:59      1
      6   -1246  -32768  -11136  -2651  -2857  -1889  Jogging  2025-03-29 15:50:59      2
      6    3206  -32768   -3290  -2591  -3549   -497  Jogging  2025-03-29 15:50:59      3
      6    6152  -32768    5880  -2473  -3715    288  Jogging  2025-03-29 15:50:59      4
      6    7780  -32768   12736  -2543  -3683    689  Jogging  2025-03-29 15:50:59      5
      6    8546  -32768   16172  -2472  -3414   1051  Jogging  2025-03-29 15:50:59      6
      6    7488  -26076   18216  -2239  -2894   1678  Jogging  2025-03-29 15:50:59      7
      6    7156  -19054   18906  -2051  -2579   1898  Jogging  2025-03-29 15:50:59      8
      6    8322  -10920   20294  -1676  -1988   1953  Jogging  2025-03-29 15:50:59      9
      6   10560   -6730   20664  -1309  -1408   1854  Jogging  2025-03-29 15:50:59     10
      6   13246   -1266   20082   -512   -238   1309  Jogging  2025-03-29 15:50:59     11
      6   14954      32   20744    155    568    591  Jogging  2025-03-29 15:50:59     12
      6   17498   -2712   23020   1177   1832   -715  Jogging  2025-03-29 15:50:59     13
      6   17578   -6202   22362   1757   2677  -1466  Jogging  2025-03-29 15:50:59     14
      6   17070  -17156   18872   2529   3808  -2430  Jogging  2025-03-29 15:50:59     15
      6   14278  -27036   14840   3127   4414  -2993  Jogging  2025-03-29 15:50:59     16
      6   11284  -32768   10376   3506   4756  -2942  Jogging  2025-03-29 15:50:59     17
      6    9456  -32768    7838   3470   4835  -2247  Jogging  2025-03-29 15:50:59     18
      6    6380  -32768    2738   3052   4698  -1271  Jogging  2025-03-29 15:50:59     19
      6    4660  -32768    -278   2659   4426   -998  Jogging  2025-03-29 15:50:59     20
      6    3248  -30670   -3478   2073   4015   -776  Jogging  2025-03-29 15:50:59     21
      6    2960  -25088   -5914   1751   3825   -578  Jogging  2025-03-29 15:50:59     22
      6    1938  -16710  -10246   1417   3580   -338  Jogging  2025-03-29 15:50:59     23
      6     494  -12566  -12968   1239   3352   -264  Jogging  2025-03-29 15:50:59     24
      6   -2184   -8302  -17288   1011   2872   -209  Jogging  2025-03-29 15:50:59     25
      6   -4284   -6310  -20174    832   2474   -312  Jogging  2025-03-29 15:50:59     26
      6   -7650   -3876  -22532    385   1780   -613  Jogging  2025-03-29 15:50:59     27
      6   -9476   -3122  -22200    -75   1226   -645  Jogging  2025-03-29 15:50:59     28
      6  -10752   -2718  -19984   -905    269   -293  Jogging  2025-03-29 15:50:59     29
      6  -10506   -3280  -18092  -1501   -409    -62  Jogging  2025-03-29 15:50:59     30
      6   -8716   -9974  -16392  -2227  -1444   -465  Jogging  2025-03-29 15:50:59     31
      6   -6738  -20302  -13168  -2388  -2048  -1165  Jogging  2025-03-29 15:50:59     32
      6     -44  -32768   -3152  -2387  -2885  -1183  Jogging  2025-03-29 15:50:59     33
      6    3062  -32768    2604  -2385  -3136    -91  Jogging  2025-03-29 15:50:59     34
      6    3876  -32768   10458  -2622  -3079   1524  Jogging  2025-03-29 15:50:59     35
      6    3508  -32768   11428  -2728  -2980   1915  Jogging  2025-03-29 15:50:59     36
      6    5034  -32258   12052  -2544  -2873   1597  Jogging  2025-03-29 15:50:59     37
      6    6380  -25058   12782  -2293  -2787   1153  Jogging  2025-03-29 15:50:59     38
      6    7988  -14720   13984  -1996  -2717    739  Jogging  2025-03-29 15:50:59     39
      6    9954  -11030   16130  -1944  -2700    797  Jogging  2025-03-29 15:50:59     40
      6   12910   -5826   18870  -1639  -2161   1185  Jogging  2025-03-29 15:50:59     41
      6   13076   -3320   18560  -1249  -1444   1264  Jogging  2025-03-29 15:50:59     42
      6   13318   -1804   20156   -401   -268    609  Jogging  2025-03-29 15:50:59     43
      6   13734   -1986   20750    259    538    -29  Jogging  2025-03-29 15:50:59     44
      6   13404   -3022   20102   1266   1708   -573  Jogging  2025-03-29 15:50:59     45
      6   11976   -4104   18622   1861   2345   -822  Jogging  2025-03-29 15:50:59     46
      6    9878  -13628   14876   2653   3226  -1890  Jogging  2025-03-29 15:50:59     47
      6    8286  -24702   11670   3296   3812  -2775  Jogging  2025-03-29 15:50:59     48
      6    8462  -32768    9514   3703   4495  -3082  Jogging  2025-03-29 15:50:59     49
      6    7838  -32768    7524   3506   4768  -2283  Jogging  2025-03-29 15:50:59     50
      6    3738  -32768    3996   2903   4722  -1038  Jogging  2025-03-29 15:51:00     51
      6    1148  -32768    1864   2369   4444   -739  Jogging  2025-03-29 15:51:00     52
      6   -1242  -30886    -966   1627   3899   -730  Jogging  2025-03-29 15:51:00     53
      6   -1534  -24824   -3684   1191   3575   -592  Jogging  2025-03-29 15:51:00     54
      6   -1514  -16676   -9368    662   3213    -75  Jogging  2025-03-29 15:51:00     55
      6   -1954  -12494  -13034    418   3009    270  Jogging  2025-03-29 15:51:00     56
      6   -4078   -7396  -16428    230   2603    473  Jogging  2025-03-29 15:51:00     57
      6   -5238   -4268  -17420    173   2234    366  Jogging  2025-03-29 15:51:00     58
      6   -6782   -1226  -18190    -92   1598    188  Jogging  2025-03-29 15:51:00     59
      6   -8172    -538  -17818   -340   1081    198  Jogging  2025-03-29 15:51:00     60
      6  -10030     254  -15964   -834    149    203  Jogging  2025-03-29 15:51:00     61
      6  -10374   -1720  -14750  -1269   -550   -131  Jogging  2025-03-29 15:51:00     62
