user-id  acc-X  acc-Y  acc-Z  ang-X  ang-Y  ang-Z  label    timestamp            count
      2   9348  10722   8570    -47    -10    -24  Sitting  2025-03-29 10:27:19      1
      2   9312  10780   8578    -46    -11    -18  Sitting  2025-03-29 10:27:19      2
      2   9310  10772   8592    -46    -13    -12  Sitting  2025-03-29 10:27:19      3
      2   9330  10726   8606    -46    -14    -14  Sitting  2025-03-29 10:27:19      4
      2   9356  10746   8594    -46    -13    -24  Sitting  2025-03-29 10:27:19      5
      2   9380  10810   8602    -46    -13    -25  Sitting  2025-03-29 10:27:19      6
      2   9386  10830   8586    -49    -11    -15  Sitting  2025-03-29 10:27:19      7
      2   9404  10764   8580    -50     -9     -8  Sitting  2025-03-29 10:27:19      8
      2   9414  10696   8552    -51     -8     -7  Sitting  2025-03-29 10:27:19      9
      2   9394  10680   8572    -51     -7    -10  Sitting  2025-03-29 10:27:19     10
      2   9366  10708   8580    -51     -6    -11  Sitting  2025-03-29 10:27:19     11
      2   9352  10710   8576    -51     -7     -8  Sitting  2025-03-29 10:27:19     12
      2   9358  10662   8568    -49     -8     -7  Sitting  2025-03-29 10:27:19     13
      2   9354  10696   8600    -48     -9    -10  Sitting  2025-03-29 10:27:19     14
      2   9376  10758   8606    -51     -9    -14  Sitting  2025-03-29 10:27:19     15
      2   9402  10802   8588    -53     -9    -16  Sitting  2025-03-29 10:27:19     16
      2   9428  10814   8550    -55     -8    -13  Sitting  2025-03-29 10:27:19     17
      2   9420  10768   8570    -56     -7     -9  Sitting  2025-03-29 10:27:19     18
      2   9402  10628   8546    -56     -5     -7  Sitting  2025-03-29 10:27:19     19
      2   9388  10578   8558    -53     -5     -9  Sitting  2025-03-29 10:27:19     20
      2   9330  10596   8600    -48     -6    -11  Sitting  2025-03-29 10:27:19     21
      2   9330  10608   8606    -45     -8    -13  Sitting  2025-03-29 10:27:19     22
      2   9356  10702   8594    -44     -9    -16  Sitting  2025-03-29 10:27:19     23
      2   9388  10790   8640    -47    -11    -17  Sitting  2025-03-29 10:27:19     24
      2   9424  10756   8628    -50    -11    -16  Sitting  2025-03-29 10:27:19     25
      2   9410  10692   8588    -51    -11    -18  Sitting  2025-03-29 10:27:19     26
      2   9396  10658   8572    -51    -10    -20  Sitting  2025-03-29 10:27:19     27
      2   9386  10652   8556    -49    -10    -18  Sitting  2025-03-29 10:27:19     28
      2   9376  10654   8532    -49    -10    -17  Sitting  2025-03-29 10:27:19     29
      2   9366  10670   8536    -47    -10    -19  Sitting  2025-03-29 10:27:19     30
