user-id  acc-X  acc-Y  acc-Z  ang-X  ang-Y  ang-Z  label     timestamp            count
      8  -3454  -2018  18420    433   1460    -13  Sweeping  2025-03-30 08:54:41      1
      8  -2798  -2112  18606    399   1483     42  Sweeping  2025-03-30 08:54:41      2
      8  -1352  -1480  18878    318   1426     57  Sweeping  2025-03-30 08:54:41      3
      8   -204  -1128  18864    251   1356     96  Sweeping  2025-03-30 08:54:41      4
      8   1208   -834  18970    141   1230    136  Sweeping  2025-03-30 08:54:41      5
      8   1928   -790  19210     84   1124    107  Sweeping  2025-03-30 08:54:41      6
      8   2610   -262  19432     63    930     -2  Sweeping  2025-03-30 08:54:41      7
      8   2896    330  19572    102    721    -83  Sweeping  2025-03-30 08:54:41      8
      8   3052    648  19746    153    583   -121  Sweeping  2025-03-30 08:54:41      9
      8   2922    934  19832    274    377   -246  Sweeping  2025-03-30 08:54:41     10
      8   2836   1406  19690    363    227   -363  Sweeping  2025-03-30 08:54:41     11
      8   2328   1528  19546    470    -17   -566  Sweeping  2025-03-30 08:54:41     12
      8   1742   1836  19694    537   -216   -718  Sweeping  2025-03-30 08:54:41     13
      8    692   2460  19902    609   -563   -890  Sweeping  2025-03-30 08:54:41     14
      8   -218   2126  20040    644   -827   -980  Sweeping  2025-03-30 08:54:41     15
      8  -1180   1560  19824    727  -1246  -1225  Sweeping  2025-03-30 08:54:41     16
      8  -1752   2700  18938    779  -1464  -1421  Sweeping  2025-03-30 08:54:41     17
      8  -2506   6692  17588    717  -1620  -1282  Sweeping  2025-03-30 08:54:41     18
      8  -2656   8374  16952    514  -1643   -757  Sweeping  2025-03-30 08:54:41     19
      8  -3362   4438  15612    123  -1545     82  Sweeping  2025-03-30 08:54:41     20
      8  -4022   2214  15358    -26  -1385    163  Sweeping  2025-03-30 08:54:41     21
      8  -3986   4304  15252   -118  -1183     73  Sweeping  2025-03-30 08:54:41     22
      8  -3546   5374  14970   -189  -1110    237  Sweeping  2025-03-30 08:54:41     23
      8  -3252   4262  14748   -261  -1064    492  Sweeping  2025-03-30 08:54:41     24
      8  -3090   3698  14598   -252  -1059    465  Sweeping  2025-03-30 08:54:41     25
      8  -2612   4288  13970   -194  -1074    292  Sweeping  2025-03-30 08:54:41     26
      8  -2386   4538  13346   -141  -1089    175  Sweeping  2025-03-30 08:54:41     27
      8  -2388   4112  12380    -91  -1058     71  Sweeping  2025-03-30 08:54:41     28
      8  -2446   4742  11690     -5   -945   -124  Sweeping  2025-03-30 08:54:41     29
      8  -2336   5216  11364     35   -851   -184  Sweeping  2025-03-30 08:54:41     30
      8  -2190   5790  11092     74   -698   -167  Sweeping  2025-03-30 08:54:41     31
      8  -2126   6060  10918     80   -595    -88  Sweeping  2025-03-30 08:54:41     32
      8  -1896   5958  10806     89   -452     89  Sweeping  2025-03-30 08:54:41     33
      8  -1598   5628  10774     98   -376    210  Sweeping  2025-03-30 08:54:41     34
      8  -1188   4810  10824     99   -304    305  Sweeping  2025-03-30 08:54:41     35
      8   -882   4416  10990    102   -280    307  Sweeping  2025-03-30 08:54:41     36
      8   -658   4292  11534     99   -260    266  Sweeping  2025-03-30 08:54:41     37
      8   -480   4462  11932     81   -267    274  Sweeping  2025-03-30 08:54:41     38
      8   -236   4206  12812      0   -287    351  Sweeping  2025-03-30 08:54:41     39
      8     16   3676  13312    -85   -288    384  Sweeping  2025-03-30 08:54:41     40
      8    582   3050  13858   -228   -239    366  Sweeping  2025-03-30 08:54:41     41
      8    972   2756  14156   -328   -180    354  Sweeping  2025-03-30 08:54:41     42
      8   1308   2250  14760   -467    -80    325  Sweeping  2025-03-30 08:54:41     43
      8   1356   1998  15400   -550    -14    266  Sweeping  2025-03-30 08:54:41     44
      8   1358   1686  16342   -645     52    148  Sweeping  2025-03-30 08:54:41     45
      8   1418   1258  16950   -688    100     31  Sweeping  2025-03-30 08:54:41     46
      8   1360   1114  17836   -657    204   -222  Sweeping  2025-03-30 08:54:41     47
      8   1140   1538  18306   -589    322   -364  Sweeping  2025-03-30 08:54:41     48
      8    680   1610  19066   -546    395   -399  Sweeping  2025-03-30 08:54:41     49
      8    436    926  19508   -451    503   -403  Sweeping  2025-03-30 08:54:41     50
      8    244    250  19656   -354    590   -424  Sweeping  2025-03-30 08:54:42     51
      8   -176    278  19812   -130    745   -403  Sweeping  2025-03-30 08:54:42     52
      8   -208    388  19584     20    873   -269  Sweeping  2025-03-30 08:54:42     53
      8  -1458    422  19194    187   1103     41  Sweeping  2025-03-30 08:54:42     54
      8  -2080    660  19558    238   1235    303  Sweeping  2025-03-30 08:54:42     55
      8  -2640   -490  19560    251   1388    695  Sweeping  2025-03-30 08:54:42     56
      8  -2680  -1602  19508    262   1473    798  Sweeping  2025-03-30 08:54:42     57
      8  -2494  -2886  19594    307   1543    629  Sweeping  2025-03-30 08:54:42     58
      8  -2028  -2754  19566    361   1532    322  Sweeping  2025-03-30 08:54:42     59
      8   -680   -720  19066    440   1453   -140  Sweeping  2025-03-30 08:54:42     60
      8    414   1186  18680    453   1391   -261  Sweeping  2025-03-30 08:54:42     61
      8   1492   2952  18464    389   1284   -125  Sweeping  2025-03-30 08:54:42     62
      8   2046   2914  18600    340   1182     23  Sweeping  2025-03-30 08:54:42     63
      8   2932   2368  18574    320   1004     67  Sweeping  2025-03-30 08:54:42     64
      8   3414   2674  18556    339    888     -5  Sweeping  2025-03-30 08:54:42     65
      8   3692   3534  18908    389    714    -86  Sweeping  2025-03-30 08:54:42     66
      8   3728   3686  19020    456    495   -111  Sweeping  2025-03-30 08:54:42     67
      8   3816   3238  18968    519    336   -183  Sweeping  2025-03-30 08:54:42     68
      8   3348   3566  18968    625    109   -357  Sweeping  2025-03-30 08:54:42     69
      8   2708   3974  18878    650    -36   -443  Sweeping  2025-03-30 08:54:42     70
      8   1384   4814  18672    601   -241   -470  Sweeping  2025-03-30 08:54:42     71
      8    532   5920  18350    535   -344   -352  Sweeping  2025-03-30 08:54:42     72
      8   -696   7098  18158    399   -452     91  Sweeping  2025-03-30 08:54:42     73
      8  -1218   7028  18120    282   -505    480  Sweeping  2025-03-30 08:54:42     74
      8  -2036   3252  17460    130   -528    805  Sweeping  2025-03-30 08:54:42     75
      8  -2844   1050  17042    159   -476    520  Sweeping  2025-03-30 08:54:42     76
