user-id  acc-X  acc-Y   acc-Z  ang-X  ang-Y  ang-Z  label    timestamp            count
     11  16654  32767   28512   -263   -386  -1069  Skipping  2025-03-30 15:20:10      1
     11  16328  32767   32767   -586     -9   -780  Skipping  2025-03-30 15:20:10      2
     11  15614  32202   32196   -601    125   -354  Skipping  2025-03-30 15:20:10      3
     11  13326  22596   21048   -325    220    299  Skipping  2025-03-30 15:20:10      4
     11  10882  16438   10524    -90    244    766  Skipping  2025-03-30 15:20:10      5
     11   6446   7758   -3074    223    252   1012  Skipping  2025-03-30 15:20:10      6
     11   3308   4358   -6504    390    249    878  Skipping  2025-03-30 15:20:10      7
     11   1044   1330   -5462    427    165    687  Skipping  2025-03-30 15:20:10      8
     11   1672   -374   -1842    312     48    523  Skipping  2025-03-30 15:20:10      9
     11   1796   -790    -200    299     76    365  Skipping  2025-03-30 15:20:10     10
     11    754  -1076     724    328    333    265  Skipping  2025-03-30 15:20:10     11
     11    344  -1560    1142    253    521    274  Skipping  2025-03-30 15:20:10     12
     11   1332  -2362    2546     34    617    186  Skipping  2025-03-30 15:20:10     13
     11   2688  -2098    4420    -61    535    -35  Skipping  2025-03-30 15:20:10     14
     11   5768   2056    8754    -41    176   -568  Skipping  2025-03-30 15:20:10     15
     11   8540   6894   11570      1   -194   -890  Skipping  2025-03-30 15:20:10     16
     11  12256  17982   16318     -2   -695  -1309  Skipping  2025-03-30 15:20:10     17
     11  13524  28340   22342   -177   -814  -1471  Skipping  2025-03-30 15:20:10     18
     11  13946  32767   32767   -758   -717  -1292  Skipping  2025-03-30 15:20:10     19
     11  13956  32767   32767  -1038   -610  -1027  Skipping  2025-03-30 15:20:10     20
     11  12938  31018   28248   -963   -398   -704  Skipping  2025-03-30 15:20:10     21
     11  11292  26090   19460   -763   -236   -112  Skipping  2025-03-30 15:20:10     22
     11   8350  15192    5404   -481    -80   1016  Skipping  2025-03-30 15:20:10     23
     11   6034   8128   -1768    -95      4   1288  Skipping  2025-03-30 15:20:10     24
     11   2066   3298   -6356    149     47   1002  Skipping  2025-03-30 15:20:10     25
     11   -146   2218   -5336    277     70    685  Skipping  2025-03-30 15:20:10     26
     11     40    850   -3392    216     66    624  Skipping  2025-03-30 15:20:10     27
     11   1150   -980    -556    173    130    457  Skipping  2025-03-30 15:20:10     28
     11   1428  -1134     242    221    254    365  Skipping  2025-03-30 15:20:10     29
     11   1250  -2112     632    206    494    365  Skipping  2025-03-30 15:20:10     30
     11   1308  -2532    1930    112    602    331  Skipping  2025-03-30 15:20:10     31
     11   3708  -1418    5836    -75    466     74  Skipping  2025-03-30 15:20:10     32
     11   6636   1800    9536   -107    173   -308  Skipping  2025-03-30 15:20:10     33
     11  11102  13650   17272     25   -347  -1091  Skipping  2025-03-30 15:20:10     34
     11  13620  25574   23904     -4   -582  -1335  Skipping  2025-03-30 15:20:10     35
     11  16256  32767   31568   -462   -528  -1079  Skipping  2025-03-30 15:20:10     36
     11  16628  32767   32767   -740   -307   -943  Skipping  2025-03-30 15:20:10     37
     11  15096  30494   32194   -930   -131   -702  Skipping  2025-03-30 15:20:10     38
     11  13096  24736   25948   -933   -180   -474  Skipping  2025-03-30 15:20:10     39
     11  11282  17246   11854   -776   -359     30  Skipping  2025-03-30 15:20:10     40
     11   8332  10802   -1662   -383   -314    485  Skipping  2025-03-30 15:20:10     41
     11   5084   6888   -5270   -112   -240    723  Skipping  2025-03-30 15:20:10     42
     11   2008   2782   -4650    159   -282    925  Skipping  2025-03-30 15:20:10     43
     11   1374   1366   -3734    306   -331    856  Skipping  2025-03-30 15:20:10     44
     11    158   1476   -2692    556   -171    536  Skipping  2025-03-30 15:20:10     45
     11   -492   1322   -1294    636     26    479  Skipping  2025-03-30 15:20:10     46
     11   -440  -1032     454    588    226    576  Skipping  2025-03-30 15:20:10     47
     11     82  -2816    1208    509    304    515  Skipping  2025-03-30 15:20:10     48
     11   1886  -2644    3546    366    370    184  Skipping  2025-03-30 15:20:10     49
     11   4542  -1366    5782    241    284     -9  Skipping  2025-03-30 15:20:10     50
     11   9870   2344   10024     79    -92   -428  Skipping  2025-03-30 15:20:11     51
     11  12550   9446   14892     53   -384   -921  Skipping  2025-03-30 15:20:11     52
     11  14650  26888   26346   -155   -601  -1200  Skipping  2025-03-30 15:20:11     53
     11  15500  32767   32767   -609   -532   -988  Skipping  2025-03-30 15:20:11     54
