user-id   acc-X  acc-Y  acc-Z  ang-X  ang-Y  ang-Z  label     timestamp            count
      2   -3556   4060  16462   1019   2584     97  Sweeping  2025-03-29 10:38:12      1
      2   -2772   5518  15888    946   2529   -243  Sweeping  2025-03-29 10:38:12      2
      2   -2300   8058  15560    798   2435   -502  Sweeping  2025-03-29 10:38:12      3
      2   -1928   9234  15560    673   2353   -491  Sweeping  2025-03-29 10:38:12      4
      2   -1526   9692  15818    492   2227   -383  Sweeping  2025-03-29 10:38:12      5
      2   -1356   9718  15808    407   2130   -304  Sweeping  2025-03-29 10:38:12      6
      2   -1010   9510  15632    323   1988   -238  Sweeping  2025-03-29 10:38:12      7
      2    -900   9496  15392    294   1909   -232  Sweeping  2025-03-29 10:38:12      8
      2   -1240   8804  15414    250   1793   -233  Sweeping  2025-03-29 10:38:12      9
      2   -1634   8306  15670    246   1682   -283  Sweeping  2025-03-29 10:38:12     10
      2   -1890   8154  15412    260   1477   -369  Sweeping  2025-03-29 10:38:12     11
      2   -1876   7774  14916    263   1367   -380  Sweeping  2025-03-29 10:38:12     12
      2   -2106   6924  14898    255   1233   -353  Sweeping  2025-03-29 10:38:12     13
      2   -2118   5918  15544    273   1104   -354  Sweeping  2025-03-29 10:38:12     14
      2   -1986   5532  16016    309    838   -388  Sweeping  2025-03-29 10:38:12     15
      2   -2540   4214  16176    329    714   -380  Sweeping  2025-03-29 10:38:12     16
      2   -3884   5094  18498    507    632   -430  Sweeping  2025-03-29 10:38:12     17
      2   -5218   7174  19898    654    539      8  Sweeping  2025-03-29 10:38:12     18
      2   -4094   4968  20112    663    395    461  Sweeping  2025-03-29 10:38:12     19
      2   -3816    338  21102    868    263    233  Sweeping  2025-03-29 10:38:12     20
      2   -4922   2848  20990   1092    164   -253  Sweeping  2025-03-29 10:38:12     21
      2   -6238   6952  19284   1250   -135   -467  Sweeping  2025-03-29 10:38:12     22
      2   -6626   6884  17642   1231   -379   -415  Sweeping  2025-03-29 10:38:12     23
