user-id   acc-X   acc-Y  acc-Z  ang-X  ang-Y  ang-Z  label     timestamp            count
      3    1466  -12190  17218   -998    654   -599  Sweeping  2025-03-29 11:53:25      1
      3    1572  -10636  14300   -731    777   -201  Sweeping  2025-03-29 11:53:25      2
      3    2264  -12218  13156   -550    875   -117  Sweeping  2025-03-29 11:53:25      3
      3    2126  -13356  11098   -343   1123    291  Sweeping  2025-03-29 11:53:25      4
      3    1226  -12020   8990   -261   1289    431  Sweeping  2025-03-29 11:53:25      5
      3     420  -11944   6082   -152   1490    288  Sweeping  2025-03-29 11:53:25      6
      3     272  -12496   4692    -26   1630    302  Sweeping  2025-03-29 11:53:25      7
      3    -934  -11478   2452    240   1826    647  Sweeping  2025-03-29 11:53:25      8
      3   -1978  -10756   1292    422   1879    905  Sweeping  2025-03-29 11:53:25      9
      3   -3276   -9090    264    746   1770    984  Sweeping  2025-03-29 11:53:25     10
      3   -3758   -8448     48    848   1575    894  Sweeping  2025-03-29 11:53:25     11
      3   -4032   -9198    -74    999   1210    830  Sweeping  2025-03-29 11:53:25     12
      3   -4454  -10002    212   1129    998   1006  Sweeping  2025-03-29 11:53:25     13
      3   -4898  -10010   1704   1401    688   1315  Sweeping  2025-03-29 11:53:25     14
      3   -4926  -10036   3310   1558    491   1414  Sweeping  2025-03-29 11:53:25     15
      3   -4636  -10622   6398   1747    335   1465  Sweeping  2025-03-29 11:53:25     16
      3   -4304  -11256   8620   1908    360   1474  Sweeping  2025-03-29 11:53:25     17
      3   -3802   -9532  12980   2193    548   1343  Sweeping  2025-03-29 11:53:25     18
      3   -3576   -7382  16060   2284    732   1014  Sweeping  2025-03-29 11:53:25     19
      3   -3100   -6382  18964   2175    976    162  Sweeping  2025-03-29 11:53:25     20
      3   -2330   -7094  20336   2023   1023   -358  Sweeping  2025-03-29 11:53:25     21
      3   -1492   -7188  20946   1665    887   -510  Sweeping  2025-03-29 11:53:25     22
      3    -918   -6504  20474   1406    677   -308  Sweeping  2025-03-29 11:53:25     23
      3     -48   -3274  21134   1084    314     51  Sweeping  2025-03-29 11:53:25     24
      3     290    -676  22184    846     85    152  Sweeping  2025-03-29 11:53:25     25
      3     494     688  22178    414   -301    157  Sweeping  2025-03-29 11:53:25     26
      3     662     956  22276    126   -580    246  Sweeping  2025-03-29 11:53:25     27
      3     544    2296  22700   -307   -966    401  Sweeping  2025-03-29 11:53:25     28
      3     242    2598  22602   -542  -1242    233  Sweeping  2025-03-29 11:53:25     29
      3     364   -2864  22894  -1071  -1670    327  Sweeping  2025-03-29 11:53:25     30
      3    -262   -3614  22462  -1257  -1863    705  Sweeping  2025-03-29 11:53:25     31
      3   -1236   -3606  22940  -1566  -2052   1024  Sweeping  2025-03-29 11:53:25     32
      3   -2520   -3760  22564  -1718  -2081    913  Sweeping  2025-03-29 11:53:25     33
      3   -5102   -4578  20364  -1874  -1986    661  Sweeping  2025-03-29 11:53:25     34
      3   -6736   -4670  18328  -1916  -1857    543  Sweeping  2025-03-29 11:53:25     35
      3   -8168   -3706  15252  -1828  -1694    147  Sweeping  2025-03-29 11:53:25     36
      3   -8028   -4656  14592  -1761  -1574   -214  Sweeping  2025-03-29 11:53:25     37
      3   -7844   -6084  13758  -1606  -1313   -600  Sweeping  2025-03-29 11:53:25     38
      3   -7510   -6344  13590  -1487  -1096   -715  Sweeping  2025-03-29 11:53:25     39
      3   -6462   -6038  13706  -1356   -739   -908  Sweeping  2025-03-29 11:53:25     40
      3   -5618   -5902  14392  -1244   -429  -1159  Sweeping  2025-03-29 11:53:25     41
      3   -4464   -6648  16002  -1094    169  -1571  Sweeping  2025-03-29 11:53:25     42
      3   -3562   -7802  15832  -1052    497  -1801  Sweeping  2025-03-29 11:53:25     43
      3   -1094   -8136  14820   -996    260  -2328  Sweeping  2025-03-29 11:53:25     44
      3    1808  -12054  17578  -1118    -10  -2064  Sweeping  2025-03-29 11:53:25     45
      3    1022   -6196  16890  -1119    248  -1640  Sweeping  2025-03-29 11:53:25     46
      3    1232   -7908  16336  -1044    440  -1960  Sweeping  2025-03-29 11:53:25     47
      3    1228  -12476  15382  -1020    685  -1608  Sweeping  2025-03-29 11:53:25     48
      3     394  -12476  14654   -976    836   -977  Sweeping  2025-03-29 11:53:25     49
      3    -932  -11428  12610   -785   1124   -123  Sweeping  2025-03-29 11:53:25     50
      3   -1762  -11188  10742   -606   1332    267  Sweeping  2025-03-29 11:53:26     51
      3   -2878  -13048   8336   -409   1587    810  Sweeping  2025-03-29 11:53:26     52
      3   -3958  -13256   6970   -300   1702   1207  Sweeping  2025-03-29 11:53:26     53
      3   -5112  -12500   5186   -118   1789   1633  Sweeping  2025-03-29 11:53:26     54
      3   -5530  -11482   4024     76   1810   1814  Sweeping  2025-03-29 11:53:26     55
      3   -5862  -11132   2430    400   1787   2148  Sweeping  2025-03-29 11:53:26     56
      3   -6144  -11112   1818    606   1733   2471  Sweeping  2025-03-29 11:53:26     57
      3   -6554  -10644   1514    913   1559   2856  Sweeping  2025-03-29 11:53:26     58
      3   -7298   -5386   2654   1282   1241   2306  Sweeping  2025-03-29 11:53:26     59
      3   -6774   -4444   2990   1485    726    820  Sweeping  2025-03-29 11:53:26     60
      3   -5694  -10418   4348   1615    515    319  Sweeping  2025-03-29 11:53:26     61
      3   -4760  -13490   8242   2020    483    769  Sweeping  2025-03-29 11:53:26     62
      3   -4624  -11244  11422   2155    549   1294  Sweeping  2025-03-29 11:53:26     63
      3   -4518   -7912  15420   2108    651   1370  Sweeping  2025-03-29 11:53:26     64
      3   -4090   -6132  17554   2065    738    913  Sweeping  2025-03-29 11:53:26     65
      3   -3256   -5254  19642   1872    800     23  Sweeping  2025-03-29 11:53:26     66
      3   -2762   -5532  19438   1657    743   -296  Sweeping  2025-03-29 11:53:26     67
      3   -2246   -5176  18142   1350    531   -218  Sweeping  2025-03-29 11:53:26     68
      3   -2048   -3556  17814   1218    364    -48  Sweeping  2025-03-29 11:53:26     69
      3   -1930   -1128  18596   1055    106    -42  Sweeping  2025-03-29 11:53:26     70
      3   -1838    -642  19218    935    -60   -125  Sweeping  2025-03-29 11:53:26     71
      3   -1496    -824  19726    676   -324    -45  Sweeping  2025-03-29 11:53:26     72
      3   -1150    -340  20184    278   -599    303  Sweeping  2025-03-29 11:53:26     73
      3   -1112    1624  20716    -83   -785    450  Sweeping  2025-03-29 11:53:26     74
      3   -1154    1784  21056   -667  -1116    492  Sweeping  2025-03-29 11:53:26     75
      3    -708     708  21710   -984  -1350    549  Sweeping  2025-03-29 11:53:26     76
      3    -518     486  21906  -1312  -1668    669  Sweeping  2025-03-29 11:53:26     77
      3    -524    -812  22186  -1518  -1904    618  Sweeping  2025-03-29 11:53:26     78
      3    -710   -3242  22256  -1605  -2252    443  Sweeping  2025-03-29 11:53:26     79
      3   -1670   -2876  24416  -1745  -2436    348  Sweeping  2025-03-29 11:53:26     80
      3   -2396   -6766  23806  -2097  -2414    899  Sweeping  2025-03-29 11:53:26     81
      3   -5276   -6196  19752  -2132  -2256   1264  Sweeping  2025-03-29 11:53:26     82
      3   -7290   -3778  17990  -1978  -1933   1164  Sweeping  2025-03-29 11:53:26     83
      3   -9432   -2328  15878  -1881  -1735    683  Sweeping  2025-03-29 11:53:26     84
      3  -10130   -3482  13852  -1683  -1432   -201  Sweeping  2025-03-29 11:53:26     85
      3   -9938   -4558  12694  -1555  -1238   -696  Sweeping  2025-03-29 11:53:26     86
      3   -8572   -6416  12142  -1468   -934  -1098  Sweeping  2025-03-29 11:53:26     87
      3   -7578   -7146  12076  -1398   -695  -1230  Sweeping  2025-03-29 11:53:26     88
      3   -5898   -8080  11346  -1338   -428  -1343  Sweeping  2025-03-29 11:53:26     89
      3   -4782   -9092  10936  -1261   -343  -1317  Sweeping  2025-03-29 11:53:26     90
      3   -3692   -9240  11708  -1054   -251  -1048  Sweeping  2025-03-29 11:53:26     91
      3   -3240   -8436  14064   -913    -73   -858  Sweeping  2025-03-29 11:53:26     92
      3   -3600   -4796  15560   -702    383  -1194  Sweeping  2025-03-29 11:53:26     93
      3   -2900   -1814  14348   -523    387  -2254  Sweeping  2025-03-29 11:53:26     94
      3    1320  -11074  18204   -676    256  -2960  Sweeping  2025-03-29 11:53:26     95
      3    1456  -10196  17768   -654    447  -2788  Sweeping  2025-03-29 11:53:26     96
      3    2492  -12086  17424   -844    549  -2467  Sweeping  2025-03-29 11:53:26     97
      3    2328  -13026  16736   -917    653  -1922  Sweeping  2025-03-29 11:53:26     98
      3    1106  -12256  15042   -899    867  -1059  Sweeping  2025-03-29 11:53:26     99
      3     680  -11602  13960   -799   1010   -572  Sweeping  2025-03-29 11:53:26    100
      3     126  -11394  11620   -608   1288     27  Sweeping  2025-03-29 11:53:27    101
      3    -320  -12260   9942   -506   1480    376  Sweeping  2025-03-29 11:53:27    102
      3   -1314  -13980   7822   -385   1693   1009  Sweeping  2025-03-29 11:53:27    103
      3   -2032  -13942   6618   -275   1778   1477  Sweeping  2025-03-29 11:53:27    104
      3   -3068  -13454   4706    -32   1855   2070  Sweeping  2025-03-29 11:53:27    105
      3   -3644  -13044   3426    158   1851   2451  Sweeping  2025-03-29 11:53:27    106
      3   -4196  -12256   2242    444   1752   3024  Sweeping  2025-03-29 11:53:27    107
      3   -4524  -11408   1846    662   1640   3321  Sweeping  2025-03-29 11:53:27    108
      3   -6670   -5960   1478   1113   1322   2997  Sweeping  2025-03-29 11:53:27    109
      3   -6226    -448   2082   1403    908   1741  Sweeping  2025-03-29 11:53:27    110
      3   -4578   -8130   4634   1487    450    201  Sweeping  2025-03-29 11:53:27    111
      3   -3136  -12652   6884   1748    402     66  Sweeping  2025-03-29 11:53:27    112
      3   -1872  -12772  10700   2050    630    809  Sweeping  2025-03-29 11:53:27    113
      3   -2540   -9522  12918   2235    825    953  Sweeping  2025-03-29 11:53:27    114
      3   -2934   -6920  16702   2211    843    282  Sweeping  2025-03-29 11:53:27    115
      3   -2528   -7252  19112   2066    735   -294  Sweeping  2025-03-29 11:53:27    116
      3   -1730   -8360  20212   1579    473   -448  Sweeping  2025-03-29 11:53:27    117
      3   -1406   -7958  19950   1218    289    -97  Sweeping  2025-03-29 11:53:27    118
      3   -1164   -4276  20550    756     27    502  Sweeping  2025-03-29 11:53:27    119
      3   -1120   -1658  20936    505   -152    667  Sweeping  2025-03-29 11:53:27    120
      3    -940     370  21024    188   -455    618  Sweeping  2025-03-29 11:53:27    121
      3    -712     742  21588    -48   -670    637  Sweeping  2025-03-29 11:53:27    122
      3    -542    1878  22528   -469   -976    820  Sweeping  2025-03-29 11:53:27    123
      3    -646    2608  22784   -752  -1162    840  Sweeping  2025-03-29 11:53:27    124
      3   -1140    1998  22388  -1048  -1417    580  Sweeping  2025-03-29 11:53:27    125
      3   -1250    -182  21556  -1157  -1624    316  Sweeping  2025-03-29 11:53:27    126
      3   -1308   -2438  21760  -1138  -1930    106  Sweeping  2025-03-29 11:53:27    127
      3   -1202   -4434  23464  -1444  -2131    226  Sweeping  2025-03-29 11:53:27    128
      3   -2848   -6382  21816  -1765  -2178    553  Sweeping  2025-03-29 11:53:27    129
      3   -4346   -7408  19882  -1915  -2145    771  Sweeping  2025-03-29 11:53:27    130
      3   -6712   -5872  16946  -1912  -2037    823  Sweeping  2025-03-29 11:53:27    131
      3   -8124   -4888  15218  -1813  -1920    637  Sweeping  2025-03-29 11:53:27    132
      3   -9654   -4132  13430  -1538  -1642     38  Sweeping  2025-03-29 11:53:27    133
      3   -9984   -4410  13134  -1360  -1410   -439  Sweeping  2025-03-29 11:53:27    134
      3   -9326   -7096  13308  -1300  -1068   -884  Sweeping  2025-03-29 11:53:27    135
      3   -8348   -8552  13062  -1285   -847   -933  Sweeping  2025-03-29 11:53:27    136
      3   -6656   -9138  12216  -1241   -582   -845  Sweeping  2025-03-29 11:53:27    137
      3   -5466   -8954  12020  -1169   -444   -782  Sweeping  2025-03-29 11:53:27    138
      3   -3828   -8042  12890  -1004   -225   -778  Sweeping  2025-03-29 11:53:27    139
      3   -3314   -6496  13858   -931    -56   -865  Sweeping  2025-03-29 11:53:27    140
      3   -1460   -3686  12622   -830    -10  -1788  Sweeping  2025-03-29 11:53:27    141
      3    1726   -9532  14782   -854   -152  -2442  Sweeping  2025-03-29 11:53:27    142
      3    3436  -11564  16642   -814     53  -2152  Sweeping  2025-03-29 11:53:27    143
      3    2988  -10606  15550   -835    172  -1928  Sweeping  2025-03-29 11:53:27    144
      3    3020  -12272  15454   -909    245  -1435  Sweeping  2025-03-29 11:53:27    145
      3    2370  -12244  15400   -934    374   -889  Sweeping  2025-03-29 11:53:27    146
      3    1042  -10866  14602   -871    719   -238  Sweeping  2025-03-29 11:53:27    147
      3     -66  -10994  13278   -775    982     -5  Sweeping  2025-03-29 11:53:27    148
      3   -1470  -12980  10872   -652   1319    402  Sweeping  2025-03-29 11:53:27    149
      3   -2160  -14216   9454   -580   1491    811  Sweeping  2025-03-29 11:53:27    150
      3   -3226  -13652   7752   -388   1712   1456  Sweeping  2025-03-29 11:53:28    151
      3   -3760  -12858   6838   -212   1813   1820  Sweeping  2025-03-29 11:53:28    152
      3   -4096  -12014   5724    104   1874   2432  Sweeping  2025-03-29 11:53:28    153
      3   -4456  -11102   5124    314   1871   2896  Sweeping  2025-03-29 11:53:28    154
      3   -4946  -10802   4086    667   1819   3391  Sweeping  2025-03-29 11:53:28    155
      3   -8550   -8256   4224    982   1690   3350  Sweeping  2025-03-29 11:53:28    156
      3   -5408     974   3636   1492    978    775  Sweeping  2025-03-29 11:53:28    157
      3   -4764   -2622   2408   1533    629   -658  Sweeping  2025-03-29 11:53:28    158
      3   -3052  -10136   6560   1669    265  -1487  Sweeping  2025-03-29 11:53:28    159
      3   -1056  -12468   9276   1700    108  -1314  Sweeping  2025-03-29 11:53:28    160
      3     822  -15702   7334   1715   -220   -156  Sweeping  2025-03-29 11:53:28    161
      3    1264  -15128   6898   1836   -370    758  Sweeping  2025-03-29 11:53:28    162
      3    -310  -12372  10202   1931   -317   1807  Sweeping  2025-03-29 11:53:28    163
