user-id   acc-X  acc-Y   acc-Z  ang-X  ang-Y  ang-Z  label    timestamp            count
      8   -4986  25126     164   2390   3590    649  Skipping  2025-03-30 08:59:46      1
      8   -2236  25714    7516     67   3251    604  Skipping  2025-03-30 08:59:46      2
      8    -712  22710    8854  -1595   2801    283  Skipping  2025-03-30 08:59:46      3
      8    1022  17680   12082  -3512   1837  -1211  Skipping  2025-03-30 08:59:46      4
      8    1562  16922   14882  -4275   1011  -2518  Skipping  2025-03-30 08:59:46      5
      8    1574  18206   15154  -4359   -497  -4089  Skipping  2025-03-30 08:59:46      6
      8     502  19500   10038  -3791  -1418  -4572  Skipping  2025-03-30 08:59:46      7
      8   -3404  23188     -80  -2438  -2227  -4013  Skipping  2025-03-30 08:59:46      8
      8   -4918  20352   -5168  -1266  -2769  -1967  Skipping  2025-03-30 08:59:46      9
      8   -4398  11606   -6504   -511  -3169  -1274  Skipping  2025-03-30 08:59:46     10
      8   -6988   8266   -8770   1092  -3220  -2030  Skipping  2025-03-30 08:59:46     11
      8   -9462  14936  -12436   1983  -2718  -2299  Skipping  2025-03-30 08:59:46     12
      8  -11208  22918  -14652   2562  -1506  -1012  Skipping  2025-03-30 08:59:46     13
      8  -11704  24548  -13232   2772   -587    541  Skipping  2025-03-30 08:59:46     14
      8  -12616  18870  -11446   2949    657   2712  Skipping  2025-03-30 08:59:46     15
      8  -11900  11796  -13008   3002   1354   3499  Skipping  2025-03-30 08:59:46     16
      8  -10000   3674  -13884   3199   2362   3375  Skipping  2025-03-30 08:59:46     17
      8   -9000   3048  -11220   3387   2969   2656  Skipping  2025-03-30 08:59:46     18
      8   -7846  10952   -3234   3095   3600   1195  Skipping  2025-03-30 08:59:46     19
      8   -5620  23628    3722   2669   3529    745  Skipping  2025-03-30 08:59:46     20
      8   -5886  30036    7842    -43   3599   1452  Skipping  2025-03-30 08:59:46     21
      8    -960  25442    8264  -1724   3138   1431  Skipping  2025-03-30 08:59:46     22
      8    3834  14822   11158  -3643   2210    113  Skipping  2025-03-30 08:59:46     23
      8    5212  11026   13796  -4293   1363  -1603  Skipping  2025-03-30 08:59:46     24
      8    3454  11124   13284  -4370    -48  -4224  Skipping  2025-03-30 08:59:46     25
      8     932  14630    7946  -3410  -1107  -5504  Skipping  2025-03-30 08:59:46     26
      8   -2700  23650    -846  -2713  -1541  -4868  Skipping  2025-03-30 08:59:46     27
      8   -2970  21538   -4354  -2009  -2136  -2161  Skipping  2025-03-30 08:59:46     28
      8   -3732  15272   -4182  -1335  -2599   -714  Skipping  2025-03-30 08:59:46     29
      8   -5532   4736   -6138     99  -3056  -1168  Skipping  2025-03-30 08:59:46     30
      8   -8514   9840   -9490   1349  -2779  -2279  Skipping  2025-03-30 08:59:46     31
      8   -7856  21036  -14390   2282  -1756  -2592  Skipping  2025-03-30 08:59:46     32
      8   -6876  26416  -12964   2533   -937  -1387  Skipping  2025-03-30 08:59:46     33
      8   -8128  27102  -10728   2735    228   1369  Skipping  2025-03-30 08:59:46     34
      8   -9438  21054  -11004   2749    936   2952  Skipping  2025-03-30 08:59:46     35
      8   -9380   9020  -11318   2828   1777   4164  Skipping  2025-03-30 08:59:46     36
      8   -8264   3840   -9578   2980   2192   4016  Skipping  2025-03-30 08:59:46     37
      8   -3698   8636   -5574   3577   2198   2934  Skipping  2025-03-30 08:59:46     38
      8   -3244  24920   -6658   3067   2824   2249  Skipping  2025-03-30 08:59:46     39
      8   -3224  28408    3398   1038   3343   1602  Skipping  2025-03-30 08:59:46     40
      8   -3230  28710    8780   -675   3423   1316  Skipping  2025-03-30 08:59:46     41
      8    1508  19906   12044  -2933   2910    552  Skipping  2025-03-30 08:59:46     42
      8    4124  15288   14956  -3789   2260   -479  Skipping  2025-03-30 08:59:46     43
      8    7038  11938   19112  -4307    717  -2492  Skipping  2025-03-30 08:59:46     44
      8    6522  12800   15284  -3527   -924  -4267  Skipping  2025-03-30 08:59:46     45
      8    1228  19086    3198  -2751  -1482  -4615  Skipping  2025-03-30 08:59:46     46
      8   -3266  21972   -4608  -2056  -1732  -3313  Skipping  2025-03-30 08:59:46     47
